,item,year,tonnes_exported,deforested_area_km2
781,"beans, green",1975,0.0,
782,"beans, green",1976,0.0,
783,"beans, green",1977,0.0,
784,"beans, green",1978,0.0,
785,"beans, green",1979,0.0,
786,"beans, green",1980,0.0,
787,"beans, green",1981,0.0,
788,"beans, green",1982,0.0,
789,"beans, green",1983,0.0,
790,"beans, green",1984,0.0,
791,"beans, green",1985,0.0,
792,"beans, green",1986,0.0,
793,"beans, green",1987,0.0,
794,"beans, green",1988,0.0,
795,"beans, green",1989,0.0,
796,"beans, green",1990,0.0,
797,"beans, green",1991,17.0,
798,"beans, green",1992,4.0,
799,"beans, green",1993,7.0,
800,"beans, green",1994,5.0,
801,"beans, green",1995,0.0,
802,"beans, green",1996,0.0,
803,"beans, green",1997,8.0,
804,"beans, green",1998,0.0,
805,"beans, green",1999,26.0,
806,"beans, green",2000,1.0,
807,"beans, green",2001,8.0,
808,"beans, green",2002,8.0,
809,"beans, green",2003,94.0,
810,"beans, green",2004,347.0,27772.0
811,"beans, green",2005,16.0,19014.0
812,"beans, green",2006,46.0,14286.0
813,"beans, green",2007,57.0,11651.0
814,"beans, green",2008,27.0,12911.0
815,"beans, green",2009,37.0,7464.0
816,"beans, green",2010,1.0,7000.0
817,"beans, green",2011,0.0,6418.0
818,"beans, green",2012,0.0,4571.0
819,"beans, green",2013,0.0,5891.0
820,"beans, green",2014,0.0,5012.0
821,"beans, green",2015,3.0,6207.0
822,"beans, green",2016,0.0,7893.0
823,"beans, green",2017,0.0,6947.0
824,"beans, green",2018,1.0,7536.0
825,"beans, green",2019,7.0,10129.0
826,beef,1961,70829.0,
827,beef,1962,54336.0,
828,beef,1963,44629.0,
829,beef,1964,69647.0,
830,beef,1965,144674.0,
831,beef,1966,76961.0,
832,beef,1967,52766.0,
833,beef,1968,132972.0,
834,beef,1969,256525.0,
835,beef,1970,270358.0,
836,beef,1971,276416.0,
837,beef,1972,415305.0,
838,beef,1973,290577.0,
839,beef,1974,129336.0,
840,beef,1975,114455.0,
841,beef,1976,180262.0,
842,beef,1977,216187.0,
843,beef,1978,151427.0,
844,beef,1979,120867.0,
845,beef,1980,186949.0,
846,beef,1981,344129.0,
847,beef,1982,465153.0,
848,beef,1983,587253.0,
849,beef,1984,604455.0,
850,beef,1985,638717.0,
851,beef,1986,441205.0,
852,beef,1987,368318.0,
853,beef,1988,696798.0,
854,beef,1989,385503.0,
855,beef,1990,281181.0,
856,beef,1991,351579.0,
857,beef,1992,526537.0,
858,beef,1993,543368.0,
859,beef,1994,445691.0,
860,beef,1995,332818.0,
861,beef,1996,337882.0,
862,beef,1997,342556.0,
863,beef,1998,457325.0,
864,beef,1999,688137.0,
865,beef,2000,747829.0,
866,beef,2001,1171328.0,
867,beef,2002,1371383.0,
868,beef,2003,1850811.0,
869,beef,2004,2591151.0,27772.0
870,beef,2005,2976098.0,19014.0
871,beef,2006,3365371.0,14286.0
872,beef,2007,3531711.0,11651.0
873,beef,2008,2905616.0,12911.0
874,beef,2009,2599643.0,7464.0
875,beef,2010,2566685.0,7000.0
876,beef,2011,2226524.0,6418.0
877,beef,2012,2535318.0,4571.0
878,beef,2013,3103164.0,5891.0
879,beef,2014,3203183.0,5012.0
880,beef,2015,2859134.0,6207.0
881,beef,2016,2855078.0,7893.0
882,beef,2017,3126912.0,6947.0
883,beef,2018,3496866.0,7536.0
884,beef,2019,4007304.0,10129.0
885,beeswax,1961,564.0,
886,beeswax,1962,382.0,
887,beeswax,1963,608.0,
888,beeswax,1964,339.0,
889,beeswax,1965,506.0,
890,beeswax,1966,87.0,
891,beeswax,1967,81.0,
892,beeswax,1968,52.0,
893,beeswax,1969,265.0,
894,beeswax,1970,217.0,
895,beeswax,1971,211.0,
896,beeswax,1972,259.0,
897,beeswax,1973,96.0,
898,beeswax,1974,378.0,
899,beeswax,1975,399.0,
900,beeswax,1976,231.0,
901,beeswax,1977,316.0,
902,beeswax,1978,476.0,
903,beeswax,1979,350.0,
904,beeswax,1980,235.0,
905,beeswax,1981,146.0,
906,beeswax,1982,111.0,
907,beeswax,1983,78.0,
908,beeswax,1984,154.0,
909,beeswax,1985,509.0,
910,beeswax,1986,511.0,
911,beeswax,1987,254.0,
912,beeswax,1988,278.0,
913,beeswax,1989,344.0,
914,beeswax,1990,357.0,
915,beeswax,1991,149.0,
916,beeswax,1992,156.0,
917,beeswax,1993,109.0,
918,beeswax,1994,158.0,
919,beeswax,1995,198.0,
920,beeswax,1996,194.0,
921,beeswax,1997,132.0,
922,beeswax,1998,81.0,
923,beeswax,1999,70.0,
924,beeswax,2000,118.0,
925,beeswax,2001,101.0,
926,beeswax,2002,99.0,
927,beeswax,2003,95.0,
928,beeswax,2004,89.0,27772.0
929,beeswax,2005,59.0,19014.0
930,beeswax,2006,89.0,14286.0
931,beeswax,2007,60.0,11651.0
932,beeswax,2008,65.0,12911.0
933,beeswax,2009,61.0,7464.0
934,beeswax,2010,46.0,7000.0
935,beeswax,2011,43.0,6418.0
936,beeswax,2012,44.0,4571.0
937,beeswax,2013,55.0,5891.0
938,beeswax,2014,40.0,5012.0
939,beeswax,2015,40.0,6207.0
940,beeswax,2016,41.0,7893.0
941,beeswax,2017,46.0,6947.0
942,beeswax,2018,34.0,7536.0
943,beeswax,2019,37.0,10129.0
944,beet pulp,1961,0.0,
945,beet pulp,1962,0.0,
946,beet pulp,1963,0.0,
947,beet pulp,1964,0.0,
948,beet pulp,1965,0.0,
949,beet pulp,1966,0.0,
950,beet pulp,1967,0.0,
951,beet pulp,1968,0.0,
952,beet pulp,1969,0.0,
953,beet pulp,1970,0.0,
954,beet pulp,1971,0.0,
955,beet pulp,1972,0.0,
956,beet pulp,1973,0.0,
957,beet pulp,1974,0.0,
958,beet pulp,1975,0.0,
959,beet pulp,1976,0.0,
960,beet pulp,1977,0.0,
961,beet pulp,1978,0.0,
962,beet pulp,1979,0.0,
963,beet pulp,1980,0.0,
964,beet pulp,1981,0.0,
965,beet pulp,1982,0.0,
966,beet pulp,1983,0.0,
967,beet pulp,1984,0.0,
968,beet pulp,1985,0.0,
969,beet pulp,1986,0.0,
970,beet pulp,1987,0.0,
971,beet pulp,1988,0.0,
972,beet pulp,1989,0.0,
973,beet pulp,1990,0.0,
974,beet pulp,1991,0.0,
975,beet pulp,1992,0.0,
976,beet pulp,1993,0.0,
977,beet pulp,1994,0.0,
978,beet pulp,1995,0.0,
979,beet pulp,1996,0.0,
980,beet pulp,1997,23.0,
981,beet pulp,1998,0.0,
982,beet pulp,1999,21.0,
983,beet pulp,2000,328.0,
984,beet pulp,2001,196.0,
985,beet pulp,2002,77.0,
986,beet pulp,2003,86.0,
987,beet pulp,2004,68.0,27772.0
988,beet pulp,2005,214.0,19014.0
989,beet pulp,2006,11.0,14286.0
990,beet pulp,2007,28.0,11651.0
991,beet pulp,2008,5.0,12911.0
992,beet pulp,2009,548.0,7464.0
993,beet pulp,2010,44.0,7000.0
994,beet pulp,2011,13.0,6418.0
995,beet pulp,2012,60.0,4571.0
996,beet pulp,2013,366.0,5891.0
997,beet pulp,2014,548.0,5012.0
998,beet pulp,2015,31.0,6207.0
999,beet pulp,2016,11.0,7893.0
1000,beet pulp,2017,18.0,6947.0
1001,beet pulp,2018,9838.0,7536.0
1002,beet pulp,2019,2.0,10129.0
1003,"bran, maize",1961,0.0,
1004,"bran, maize",1962,0.0,
1005,"bran, maize",1963,0.0,
1006,"bran, maize",1964,0.0,
1007,"bran, maize",1965,0.0,
1008,"bran, maize",1966,0.0,
1009,"bran, maize",1967,0.0,
1010,"bran, maize",1968,0.0,
1011,"bran, maize",1969,0.0,
1012,"bran, maize",1970,0.0,
1013,"bran, maize",1971,0.0,
1014,"bran, maize",1972,0.0,
1015,"bran, maize",1973,0.0,
1016,"bran, maize",1974,0.0,
1017,"bran, maize",1975,0.0,
1018,"bran, maize",1976,0.0,
1019,"bran, maize",1977,0.0,
1020,"bran, maize",1978,0.0,
1021,"bran, maize",1979,0.0,
1022,"bran, maize",1980,56796.0,
1023,"bran, maize",1981,2500.0,
1024,"bran, maize",1982,0.0,
1025,"bran, maize",1983,360.0,
1026,"bran, maize",1984,0.0,
1027,"bran, maize",1985,4.0,
1028,"bran, maize",1986,0.0,
1029,"bran, maize",1987,0.0,
1030,"bran, maize",1988,0.0,
1031,"bran, maize",1989,3897.0,
1032,"bran, maize",1990,1984.0,
1033,"bran, maize",1991,3050.0,
1034,"bran, maize",1992,1890.0,
1035,"bran, maize",1993,5093.0,
1036,"bran, maize",1994,33475.0,
1037,"bran, maize",1995,60497.0,
1038,"bran, maize",1996,28875.0,
1039,"bran, maize",1997,35094.0,
1040,"bran, maize",1998,35388.0,
1041,"bran, maize",1999,14852.0,
1042,"bran, maize",2000,2703.0,
1043,"bran, maize",2001,37215.0,
1044,"bran, maize",2002,12496.0,
1045,"bran, maize",2003,627.0,
1046,"bran, maize",2004,7534.0,27772.0
1047,"bran, maize",2005,1219.0,19014.0
1048,"bran, maize",2006,5044.0,14286.0
1049,"bran, maize",2007,1666.0,11651.0
1050,"bran, maize",2008,7485.0,12911.0
1051,"bran, maize",2009,3140.0,7464.0
1052,"bran, maize",2010,6365.0,7000.0
1053,"bran, maize",2011,5636.0,6418.0
1054,"bran, maize",2012,3506.0,4571.0
1055,"bran, maize",2013,3341.0,5891.0
1056,"bran, maize",2014,2506.0,5012.0
1057,"bran, maize",2015,4182.0,6207.0
1058,"bran, maize",2016,425.0,7893.0
1059,"bran, maize",2017,4655.0,6947.0
1060,"bran, maize",2018,1749.0,7536.0
1061,"bran, maize",2019,2381.0,10129.0
1062,"brazil nuts, shelled",1961,6208.0,
1063,"brazil nuts, shelled",1962,4333.0,
1064,"brazil nuts, shelled",1963,5154.0,
1065,"brazil nuts, shelled",1964,4877.0,
1066,"brazil nuts, shelled",1965,5171.0,
1067,"brazil nuts, shelled",1966,8169.0,
1068,"brazil nuts, shelled",1967,4055.0,
1069,"brazil nuts, shelled",1968,8604.0,
1070,"brazil nuts, shelled",1969,5419.0,
1071,"brazil nuts, shelled",1970,7145.0,
1072,"brazil nuts, shelled",1971,6274.0,
1073,"brazil nuts, shelled",1972,9579.0,
1074,"brazil nuts, shelled",1973,9740.0,
1075,"brazil nuts, shelled",1974,7305.0,
1076,"brazil nuts, shelled",1975,9150.0,
1077,"brazil nuts, shelled",1976,8489.0,
1078,"brazil nuts, shelled",1977,7904.0,
1079,"brazil nuts, shelled",1978,5367.0,
1080,"brazil nuts, shelled",1979,9185.0,
1081,"brazil nuts, shelled",1980,7036.0,
1082,"brazil nuts, shelled",1981,5812.0,
1083,"brazil nuts, shelled",1982,5872.0,
1084,"brazil nuts, shelled",1983,7218.0,
1085,"brazil nuts, shelled",1984,7497.0,
1086,"brazil nuts, shelled",1985,7058.0,
1087,"brazil nuts, shelled",1986,8785.0,
1088,"brazil nuts, shelled",1987,7211.0,
1089,"brazil nuts, shelled",1988,7364.0,
1090,"brazil nuts, shelled",1989,6263.0,
1091,"brazil nuts, shelled",1990,7721.0,
1092,"brazil nuts, shelled",1991,3627.0,
1093,"brazil nuts, shelled",1992,5290.0,
1094,"brazil nuts, shelled",1993,4571.0,
1095,"brazil nuts, shelled",1994,5603.0,
1096,"brazil nuts, shelled",1995,4286.0,
1097,"brazil nuts, shelled",1996,1651.0,
1098,"brazil nuts, shelled",1997,2840.0,
1099,"brazil nuts, shelled",1998,3075.0,
1100,"brazil nuts, shelled",1999,1119.0,
1101,"brazil nuts, shelled",2000,5362.0,
1102,"brazil nuts, shelled",2001,2649.0,
1103,"brazil nuts, shelled",2002,2694.0,
1104,"brazil nuts, shelled",2003,1329.0,
1105,"brazil nuts, shelled",2004,3095.0,27772.0
1106,"brazil nuts, shelled",2005,4184.0,19014.0
1107,"brazil nuts, shelled",2006,1863.0,14286.0
1108,"brazil nuts, shelled",2007,2330.0,11651.0
1109,"brazil nuts, shelled",2008,1013.0,12911.0
1110,"brazil nuts, shelled",2009,837.0,7464.0
1111,"brazil nuts, shelled",2010,856.0,7000.0
1112,"brazil nuts, shelled",2011,85.0,6418.0
1113,"brazil nuts, shelled",2012,673.0,4571.0
1114,"brazil nuts, shelled",2013,1476.0,5891.0
1115,"brazil nuts, shelled",2014,812.0,5012.0
1116,"brazil nuts, shelled",2015,3065.0,6207.0
1117,"brazil nuts, shelled",2016,587.0,7893.0
1118,"brazil nuts, shelled",2017,300.0,6947.0
1119,"brazil nuts, shelled",2018,4973.0,7536.0
1120,"brazil nuts, shelled",2019,1395.0,10129.0
1121,"broad beans, horse beans, dry",1961,0.0,
1122,"broad beans, horse beans, dry",1962,0.0,
1123,"broad beans, horse beans, dry",1963,0.0,
1124,"broad beans, horse beans, dry",1964,0.0,
1125,"broad beans, horse beans, dry",1965,0.0,
1126,"broad beans, horse beans, dry",1966,0.0,
1127,"broad beans, horse beans, dry",1967,0.0,
1128,"broad beans, horse beans, dry",1968,0.0,
1129,"broad beans, horse beans, dry",1969,0.0,
1130,"broad beans, horse beans, dry",1970,0.0,
1131,"broad beans, horse beans, dry",1971,0.0,
1132,"broad beans, horse beans, dry",1972,0.0,
1133,"broad beans, horse beans, dry",1973,0.0,
1134,"broad beans, horse beans, dry",1974,0.0,
1135,"broad beans, horse beans, dry",1975,0.0,
1136,"broad beans, horse beans, dry",1976,0.0,
1137,"broad beans, horse beans, dry",1977,0.0,
1138,"broad beans, horse beans, dry",1978,0.0,
1139,"broad beans, horse beans, dry",1979,0.0,
1140,"broad beans, horse beans, dry",1980,0.0,
1141,"broad beans, horse beans, dry",1981,0.0,
1142,"broad beans, horse beans, dry",1982,0.0,
1143,"broad beans, horse beans, dry",1983,0.0,
1144,"broad beans, horse beans, dry",1984,0.0,
1145,"broad beans, horse beans, dry",1985,0.0,
1146,"broad beans, horse beans, dry",1986,0.0,
1147,"broad beans, horse beans, dry",1987,0.0,
1148,"broad beans, horse beans, dry",1988,0.0,
1149,"broad beans, horse beans, dry",1989,0.0,
1150,"broad beans, horse beans, dry",1990,0.0,
1151,"broad beans, horse beans, dry",1991,0.0,
1152,"broad beans, horse beans, dry",1992,0.0,
1153,"broad beans, horse beans, dry",1993,0.0,
1154,"broad beans, horse beans, dry",1994,0.0,
1155,"broad beans, horse beans, dry",1995,0.0,
1156,"broad beans, horse beans, dry",1996,0.0,
1157,"broad beans, horse beans, dry",1997,0.0,
1158,"broad beans, horse beans, dry",1998,0.0,
1159,"broad beans, horse beans, dry",1999,4.0,
1160,"broad beans, horse beans, dry",2000,11.0,
1161,"broad beans, horse beans, dry",2001,22.0,
1162,"broad beans, horse beans, dry",2002,15.0,
1163,"broad beans, horse beans, dry",2003,0.0,
1164,"broad beans, horse beans, dry",2004,0.0,27772.0
1165,"broad beans, horse beans, dry",2005,0.0,19014.0
1166,"broad beans, horse beans, dry",2006,0.0,14286.0
1167,"broad beans, horse beans, dry",2007,0.0,11651.0
1168,"broad beans, horse beans, dry",2008,0.0,12911.0
1169,"broad beans, horse beans, dry",2009,0.0,7464.0
1170,"broad beans, horse beans, dry",2010,0.0,7000.0
1171,"broad beans, horse beans, dry",2011,0.0,6418.0
1172,"broad beans, horse beans, dry",2012,0.0,4571.0
1173,"broad beans, horse beans, dry",2013,0.0,5891.0
1174,"broad beans, horse beans, dry",2014,0.0,5012.0
1175,"broad beans, horse beans, dry",2015,0.0,6207.0
1176,"broad beans, horse beans, dry",2016,0.0,7893.0
1177,"broad beans, horse beans, dry",2017,0.0,6947.0
1178,"broad beans, horse beans, dry",2018,0.0,7536.0
1179,"broad beans, horse beans, dry",2019,0.0,10129.0
1180,buckwheat,1961,0.0,
1181,buckwheat,1962,500.0,
1182,buckwheat,1963,9848.0,
1183,buckwheat,1964,7800.0,
1184,buckwheat,1965,5935.0,
1185,buckwheat,1966,2920.0,
1186,buckwheat,1967,3975.0,
1187,buckwheat,1968,19615.0,
1188,buckwheat,1969,9512.0,
1189,buckwheat,1970,9306.0,
1190,buckwheat,1971,7997.0,
1191,buckwheat,1972,7336.0,
1192,buckwheat,1973,24629.0,
1193,buckwheat,1974,31401.0,
1194,buckwheat,1975,42514.0,
1195,buckwheat,1976,25702.0,
1196,buckwheat,1977,17850.0,
1197,buckwheat,1978,31812.0,
1198,buckwheat,1979,24410.0,
1199,buckwheat,1980,20999.0,
1200,buckwheat,1981,32871.0,
1201,buckwheat,1982,43584.0,
1202,buckwheat,1983,29598.0,
1203,buckwheat,1984,12358.0,
1204,buckwheat,1985,9516.0,
1205,buckwheat,1986,13736.0,
1206,buckwheat,1987,6505.0,
1207,buckwheat,1988,5094.0,
1208,buckwheat,1989,3031.0,
1209,buckwheat,1990,3388.0,
1210,buckwheat,1991,1702.0,
1211,buckwheat,1992,2412.0,
1212,buckwheat,1993,848.0,
1213,buckwheat,1994,1.0,
1214,buckwheat,1995,0.0,
1215,buckwheat,1996,112.0,
1216,buckwheat,1997,240.0,
1217,buckwheat,1998,0.0,
1218,buckwheat,1999,0.0,
1219,buckwheat,2000,27.0,
1220,buckwheat,2001,3.0,
1221,buckwheat,2002,0.0,
1222,buckwheat,2003,2.0,
1223,buckwheat,2004,0.0,27772.0
1224,buckwheat,2005,1.0,19014.0
1225,buckwheat,2006,2.0,14286.0
1226,buckwheat,2007,1.0,11651.0
1227,buckwheat,2008,1.0,12911.0
1228,buckwheat,2009,211.0,7464.0
1229,buckwheat,2010,234.0,7000.0
1230,buckwheat,2011,675.0,6418.0
1231,buckwheat,2012,1012.0,4571.0
1232,buckwheat,2013,841.0,5891.0
1233,buckwheat,2014,1103.0,5012.0
1234,buckwheat,2015,1719.0,6207.0
1235,buckwheat,2016,1916.0,7893.0
1236,buckwheat,2017,2467.0,6947.0
1237,buckwheat,2018,1803.0,7536.0
1238,buckwheat,2019,1099.0,10129.0
1239,cabbages and other brassicas,1961,0.0,
1240,cabbages and other brassicas,1962,0.0,
1241,cabbages and other brassicas,1963,0.0,
1242,cabbages and other brassicas,1964,0.0,
1243,cabbages and other brassicas,1965,0.0,
1244,cabbages and other brassicas,1966,0.0,
1245,cabbages and other brassicas,1967,0.0,
1246,cabbages and other brassicas,1968,0.0,
1247,cabbages and other brassicas,1969,0.0,
1248,cabbages and other brassicas,1970,0.0,
1249,cabbages and other brassicas,1971,0.0,
1250,cabbages and other brassicas,1972,0.0,
1251,cabbages and other brassicas,1973,0.0,
1252,cabbages and other brassicas,1974,0.0,
1253,cabbages and other brassicas,1975,0.0,
1254,cabbages and other brassicas,1976,0.0,
1255,cabbages and other brassicas,1977,0.0,
1256,cabbages and other brassicas,1978,0.0,
1257,cabbages and other brassicas,1979,0.0,
1258,cabbages and other brassicas,1980,0.0,
1259,cabbages and other brassicas,1981,0.0,
1260,cabbages and other brassicas,1982,0.0,
1261,cabbages and other brassicas,1983,0.0,
1262,cabbages and other brassicas,1984,0.0,
1263,cabbages and other brassicas,1985,0.0,
1264,cabbages and other brassicas,1986,0.0,
1265,cabbages and other brassicas,1987,0.0,
1266,cabbages and other brassicas,1988,9.0,
1267,cabbages and other brassicas,1989,0.0,
1268,cabbages and other brassicas,1990,0.0,
1269,cabbages and other brassicas,1991,0.0,
1270,cabbages and other brassicas,1992,0.0,
1271,cabbages and other brassicas,1993,615.0,
1272,cabbages and other brassicas,1994,8.0,
1273,cabbages and other brassicas,1995,16.0,
1274,cabbages and other brassicas,1996,19.0,
1275,cabbages and other brassicas,1997,1.0,
1276,cabbages and other brassicas,1998,37.0,
1277,cabbages and other brassicas,1999,42.0,
1278,cabbages and other brassicas,2000,95.0,
1279,cabbages and other brassicas,2001,257.0,
1280,cabbages and other brassicas,2002,86.0,
1281,cabbages and other brassicas,2003,3.0,
1282,cabbages and other brassicas,2004,0.0,27772.0
1283,cabbages and other brassicas,2005,8.0,19014.0
1284,cabbages and other brassicas,2006,0.0,14286.0
1285,cabbages and other brassicas,2007,276.0,11651.0
1286,cabbages and other brassicas,2008,1.0,12911.0
1287,cabbages and other brassicas,2009,7.0,7464.0
1288,cabbages and other brassicas,2010,3.0,7000.0
1289,cabbages and other brassicas,2011,0.0,6418.0
1290,cabbages and other brassicas,2012,0.0,4571.0
1291,cabbages and other brassicas,2013,0.0,5891.0
1292,cabbages and other brassicas,2014,23.0,5012.0
1293,cabbages and other brassicas,2015,0.0,6207.0
1294,cabbages and other brassicas,2016,150.0,7893.0
1295,cabbages and other brassicas,2017,20.0,6947.0
1296,cabbages and other brassicas,2018,75.0,7536.0
1297,cabbages and other brassicas,2019,333.0,10129.0
1298,"cake, copra",1961,0.0,
1299,"cake, copra",1962,0.0,
1300,"cake, copra",1963,0.0,
1301,"cake, copra",1964,0.0,
1302,"cake, copra",1965,0.0,
1303,"cake, copra",1966,0.0,
1304,"cake, copra",1967,0.0,
1305,"cake, copra",1968,0.0,
1306,"cake, copra",1969,0.0,
1307,"cake, copra",1970,0.0,
1308,"cake, copra",1971,0.0,
1309,"cake, copra",1972,0.0,
1310,"cake, copra",1973,0.0,
1311,"cake, copra",1974,0.0,
1312,"cake, copra",1975,0.0,
1313,"cake, copra",1976,0.0,
1314,"cake, copra",1977,0.0,
1315,"cake, copra",1978,0.0,
1316,"cake, copra",1979,0.0,
1317,"cake, copra",1980,0.0,
1318,"cake, copra",1981,0.0,
1319,"cake, copra",1982,0.0,
1320,"cake, copra",1983,0.0,
1321,"cake, copra",1984,0.0,
1322,"cake, copra",1985,0.0,
1323,"cake, copra",1986,0.0,
1324,"cake, copra",1987,0.0,
1325,"cake, copra",1988,0.0,
1326,"cake, copra",1989,0.0,
1327,"cake, copra",1990,0.0,
1328,"cake, copra",1991,0.0,
1329,"cake, copra",1992,0.0,
1330,"cake, copra",1993,0.0,
1331,"cake, copra",1994,0.0,
1332,"cake, copra",1995,0.0,
1333,"cake, copra",1996,0.0,
1334,"cake, copra",1997,0.0,
1335,"cake, copra",1998,0.0,
1336,"cake, copra",1999,0.0,
1337,"cake, copra",2000,0.0,
1338,"cake, copra",2001,0.0,
1339,"cake, copra",2002,0.0,
1340,"cake, copra",2003,0.0,
1341,"cake, copra",2004,0.0,27772.0
1342,"cake, copra",2005,0.0,19014.0
1343,"cake, copra",2006,0.0,14286.0
1344,"cake, copra",2007,20.0,11651.0
1345,"cake, copra",2008,0.0,12911.0
1346,"cake, copra",2009,0.0,7464.0
1347,"cake, copra",2010,0.0,7000.0
1348,"cake, copra",2011,0.0,6418.0
1349,"cake, copra",2012,0.0,4571.0
1350,"cake, copra",2013,0.0,5891.0
1351,"cake, copra",2014,0.0,5012.0
1352,"cake, copra",2015,0.0,6207.0
1353,"cake, copra",2016,0.0,7893.0
1354,"cake, copra",2017,0.0,6947.0
1355,"cake, copra",2018,0.0,7536.0
1356,"cake, copra",2019,0.0,10129.0
1357,"cake, cottonseed",1961,33000.0,
1358,"cake, cottonseed",1962,3699.0,
1359,"cake, cottonseed",1963,33390.0,
1360,"cake, cottonseed",1964,25640.0,
1361,"cake, cottonseed",1965,900.0,
1362,"cake, cottonseed",1966,26043.0,
1363,"cake, cottonseed",1967,27435.0,
1364,"cake, cottonseed",1968,78342.0,
1365,"cake, cottonseed",1969,171894.0,
1366,"cake, cottonseed",1970,161505.0,
1367,"cake, cottonseed",1971,132183.0,
1368,"cake, cottonseed",1972,165921.0,
1369,"cake, cottonseed",1973,103988.0,
1370,"cake, cottonseed",1974,86229.0,
1371,"cake, cottonseed",1975,19103.0,
1372,"cake, cottonseed",1976,3476.0,
1373,"cake, cottonseed",1977,21707.0,
1374,"cake, cottonseed",1978,22850.0,
1375,"cake, cottonseed",1979,30417.0,
1376,"cake, cottonseed",1980,43747.0,
1377,"cake, cottonseed",1981,40475.0,
1378,"cake, cottonseed",1982,86888.0,
1379,"cake, cottonseed",1983,169434.0,
1380,"cake, cottonseed",1984,114357.0,
1381,"cake, cottonseed",1985,162301.0,
1382,"cake, cottonseed",1986,55220.0,
1383,"cake, cottonseed",1987,43416.0,
1384,"cake, cottonseed",1988,61064.0,
