,label,n,value,type,year
2287,"cherries, sour",,0.0,deforestation,2006
2288,"cherries, sour",,0.0,deforestation,2007
2289,"cherries, sour",,0.0,deforestation,2008
2290,"cherries, sour",,0.0,deforestation,2009
2291,"cherries, sour",,0.0,deforestation,2010
2292,"cherries, sour",,0.0,deforestation,2011
2293,"cherries, sour",,0.0,deforestation,2012
2294,"cherries, sour",,0.0,deforestation,2013
2295,"cherries, sour",,0.0,deforestation,2014
2296,"cherries, sour",,0.0,deforestation,2015
2297,"cherries, sour",,0.0,deforestation,2016
2298,"cherries, sour",,0.0,deforestation,2017
2299,"cherries, sour",,0.0,deforestation,2018
2300,"cherries, sour",,0.0,deforestation,2019
2344,chestnut,,3.0,deforestation,2004
2345,chestnut,,6.0,deforestation,2005
2346,chestnut,,0.0,deforestation,2006
2347,chestnut,,0.0,deforestation,2007
2348,chestnut,,0.0,deforestation,2008
2349,chestnut,,1.0,deforestation,2009
2350,chestnut,,0.0,deforestation,2010
2351,chestnut,,0.0,deforestation,2011
2352,chestnut,,1.0,deforestation,2012
2353,chestnut,,32.0,deforestation,2013
2354,chestnut,,0.0,deforestation,2014
2355,chestnut,,0.0,deforestation,2015
2356,chestnut,,9.0,deforestation,2016
2357,chestnut,,5.0,deforestation,2017
2358,chestnut,,4.0,deforestation,2018
2359,chestnut,,9.0,deforestation,2019
2403,chicken,,5100704.0,deforestation,2004
2404,chicken,,5963168.0,deforestation,2005
2405,chicken,,5754734.0,deforestation,2006
2406,chicken,,6717881.0,deforestation,2007
2407,chicken,,7320621.0,deforestation,2008
2408,chicken,,7252129.0,deforestation,2009
2409,chicken,,7615777.0,deforestation,2010
2410,chicken,,7822674.0,deforestation,2011
2411,chicken,,7845616.0,deforestation,2012
2412,chicken,,7763859.0,deforestation,2013
2413,chicken,,7896397.0,deforestation,2014
2414,chicken,,8369703.0,deforestation,2015
2415,chicken,,8535937.0,deforestation,2016
2416,chicken,,8411047.0,deforestation,2017
2417,chicken,,7983845.0,deforestation,2018
2418,chicken,,8182409.0,deforestation,2019
2462,chocolate products nes,,54623.0,deforestation,2004
2463,chocolate products nes,,54913.0,deforestation,2005
2464,chocolate products nes,,44826.0,deforestation,2006
2465,chocolate products nes,,39285.0,deforestation,2007
2466,chocolate products nes,,37402.0,deforestation,2008
2467,chocolate products nes,,32739.0,deforestation,2009
2468,chocolate products nes,,31219.0,deforestation,2010
2469,chocolate products nes,,31767.0,deforestation,2011
2470,chocolate products nes,,30522.0,deforestation,2012
2471,chocolate products nes,,29332.0,deforestation,2013
2472,chocolate products nes,,28455.0,deforestation,2014
2473,chocolate products nes,,24489.0,deforestation,2015
2474,chocolate products nes,,26896.0,deforestation,2016
2475,chocolate products nes,,25470.0,deforestation,2017
2476,chocolate products nes,,28886.0,deforestation,2018
2477,chocolate products nes,,27776.0,deforestation,2019
2521,cider etc,,1806.0,deforestation,2004
2522,cider etc,,2076.0,deforestation,2005
2523,cider etc,,2870.0,deforestation,2006
2524,cider etc,,3573.0,deforestation,2007
2525,cider etc,,4690.0,deforestation,2008
2526,cider etc,,3923.0,deforestation,2009
2527,cider etc,,5055.0,deforestation,2010
2528,cider etc,,4038.0,deforestation,2011
2529,cider etc,,4292.0,deforestation,2012
2530,cider etc,,4326.0,deforestation,2013
2531,cider etc,,4473.0,deforestation,2014
2532,cider etc,,3802.0,deforestation,2015
2533,cider etc,,4027.0,deforestation,2016
2534,cider etc,,4249.0,deforestation,2017
2535,cider etc,,4288.0,deforestation,2018
2536,cider etc,,6757.0,deforestation,2019
2580,cigarettes,,2871.0,deforestation,2004
2581,cigarettes,,2808.0,deforestation,2005
2582,cigarettes,,3852.0,deforestation,2006
2583,cigarettes,,5197.0,deforestation,2007
2584,cigarettes,,3671.0,deforestation,2008
2585,cigarettes,,1931.0,deforestation,2009
2586,cigarettes,,344.0,deforestation,2010
2587,cigarettes,,247.0,deforestation,2011
2588,cigarettes,,161.0,deforestation,2012
2589,cigarettes,,772.0,deforestation,2013
2590,cigarettes,,359.0,deforestation,2014
2591,cigarettes,,263.0,deforestation,2015
2592,cigarettes,,228.0,deforestation,2016
2593,cigarettes,,1662.0,deforestation,2017
2594,cigarettes,,1821.0,deforestation,2018
2595,cigarettes,,2168.0,deforestation,2019
2639,"cigars, cheroots",,36.0,deforestation,2004
2640,"cigars, cheroots",,25.0,deforestation,2005
2641,"cigars, cheroots",,46.0,deforestation,2006
2642,"cigars, cheroots",,47.0,deforestation,2007
2643,"cigars, cheroots",,41.0,deforestation,2008
2644,"cigars, cheroots",,27.0,deforestation,2009
2645,"cigars, cheroots",,71.0,deforestation,2010
2646,"cigars, cheroots",,130.0,deforestation,2011
2647,"cigars, cheroots",,181.0,deforestation,2012
2648,"cigars, cheroots",,29.0,deforestation,2013
2649,"cigars, cheroots",,7.0,deforestation,2014
2650,"cigars, cheroots",,7.0,deforestation,2015
2651,"cigars, cheroots",,4.0,deforestation,2016
2652,"cigars, cheroots",,5.0,deforestation,2017
2653,"cigars, cheroots",,4.0,deforestation,2018
2654,"cigars, cheroots",,5.0,deforestation,2019
2698,cinnamon (cannella),,2256.0,deforestation,2004
2699,cinnamon (cannella),,2321.0,deforestation,2005
2700,cinnamon (cannella),,2850.0,deforestation,2006
2701,cinnamon (cannella),,405.0,deforestation,2007
2702,cinnamon (cannella),,184.0,deforestation,2008
2703,cinnamon (cannella),,32.0,deforestation,2009
2704,cinnamon (cannella),,14.0,deforestation,2010
2705,cinnamon (cannella),,8.0,deforestation,2011
2706,cinnamon (cannella),,10.0,deforestation,2012
2707,cinnamon (cannella),,8.0,deforestation,2013
2708,cinnamon (cannella),,5.0,deforestation,2014
2709,cinnamon (cannella),,6.0,deforestation,2015
2710,cinnamon (cannella),,2.0,deforestation,2016
2711,cinnamon (cannella),,7.0,deforestation,2017
2712,cinnamon (cannella),,2.0,deforestation,2018
2713,cinnamon (cannella),,3.0,deforestation,2019
2757,citrus,,3160.0,deforestation,2004
2758,citrus,,4537.0,deforestation,2005
2759,citrus,,10019.0,deforestation,2006
2760,citrus,,12128.0,deforestation,2007
